"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Costa Rica","CRI","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1162.6674","1144.9509","1183.7381","1298.8752","1303.6368","1313.7211","1317.2892","1446.212","1487.9163","1546.9155","1559.6813","1601.5096","1678.3307","1711.3085","1746.7539","1672.8189","1708.0163","1765.8251","1805.378","1837.1778","1859.0514","1955.8582","2068.2642","2084.2943","2061.6953","1925.5898","2097.8072","2210.7588","2198.1077","1934.8836","1683.3403","1440.4584","1389.1317","1431.5862","1444.6465","1400.9985","1429.3046","1434.1778","1424.2113","1461.2346","1535.0332","1550.383532","1565.733864","","","","","",
"Costa Rica","CRI","Nitrous oxide emissions in energy sector (% of total)","EN.ATM.NOXE.EG.ZS","","","","","","","","","","","2.95450292491215","2.99990020008718","3.00854843905083","2.80645289170199","2.76589118917171","2.79485385139966","2.82915871245282","2.61334708051102","2.62466392901267","2.52805200348694","2.40350411330828","2.30737683308299","2.14415558268701","2.13494398000127","2.5332238685713","2.76765595725873","2.66101015839252","2.57399771075856","2.6167531508637","2.65723961338962","2.71897636127758","3.07459505295425","3.24859693456958","2.70357648437651","2.86181173813609","3.19891818184745","3.14237239771129","2.82072909129662","3.15102747695211","3.90377998449106","4.91314793568478","6.13739734517845","5.99814017634181","6.03133420816714","4.5478875143504","5.13049230530939","5.65652305743646","6.17868765643981","5.93680877970846","","","","","","","","","",
"Costa Rica","CRI","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","0","34.35104234","34.34738434","35.61333413","36.45232061","36.05717539","36.71658476","37.26820217","37.79453908","39.05280242","39.10682829","37.4870042","36.95286149","35.9860214","36.5354778","44.24918672","46.29787194","45.45048725","45.45229765","47.2422857","48.81821627","50.54716811","60.13471946","67.1895674","56.35049056","59.0018381","61.59804222","65.92091441","62.35951661","69.2629776","75.5335987","82.7049992","88.4066556","83.3220666","86.3437482","65.7008978","71.87812024","80.84894426","88.6133667","84.5527015","","","","","","","","","",
"Costa Rica","CRI","Agricultural nitrous oxide emissions (% of total)","EN.ATM.NOXE.AG.ZS","","","","","","","","","","","90.5378825449135","89.5440692696953","89.5806662808268","88.8105978157101","88.4805958223947","88.1978262357208","87.8334368793125","88.0828774757781","87.952213978703","87.8770052404284","88.1537596174296","88.6958204933645","88.804806823828","89.9118606610088","88.911180561841","89.4738676733028","89.0754664929134","87.56160675256","85.8932810192658","84.8561820200527","82.5690552181613","81.8423133128976","76.4803411962553","75.2894417069605","74.6028797271837","74.6047929834277","72.63371123905","70.2940834160651","73.5586171687584","71.3372938816578","79.1189253295962","81.0295697536284","80.2590162617411","80.6781975825137","81.9296803750952","81.2403752752055","80.8692551608663","79.7078104262944","80.4114813581384","","","","","","","","","",
"Costa Rica","CRI","Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.AG.KT.CE","","","","","","","","","","0","1052.654445","1025.235627","1060.400477","1153.53883","1153.465608","1158.673453","1157.020378","1273.865144","1308.655328","1359.383015","1374.917704","1420.47208","1490.438336","1538.669314","1553.059514","1496.735769","1521.423487","1546.18483","1550.698399","1558.958938","1535.001177","1600.719596","1581.815517","1569.253542","1538.084065","1436.582284","1523.715224","1554.032635","1616.897628","1380.2936","1331.840755","1167.197244","1114.903437","1154.977943","1183.59426","1138.176439","1155.867984","1143.151722","1145.229404","","","","","","","","","",
"Costa Rica","CRI","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.302770576325528","-1.13917097648155","-4.14272939315862","-11.2903439802788","-19.0185563071012","-19.0745463085076","-20.8659609980549","-19.1135535606722","-21.6922778908487","-22.5982014207131","-24.4076602813299","-26.5652655014024","-27.5701666166914","-28.8194601077874","-35.3896612206882","-37.7805138873778","-40.1721626204382","-42.4778361854622","-40.31678134445","-39.7873972079299","-39.1852711800092","-38.5831451520885","","","","","",
"Costa Rica","CRI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2598.51","2675.06","2774.89","3053.13","3097.96","3190.4","3219.14","3292.59","3418.32","3567.13","3589.08","3769.43","3793.09","3871.56","3998.16","3868.56","3840.69","3828.49","3749.32","3663.94","3768.53","3757.12","3725.6","3612.41","3343.05","3051.81","3049.7","2982.19","3048.23","2951.05","2916.91","2848.72","2767.41","2729.54","2682.46","2434.86","2344.76","2254.63","2167.74","2249.18","2269.13","2291.8213","2314.5126","","","","","",
"Costa Rica","CRI","Energy related methane emissions (% of total)","EN.ATM.METH.EG.ZS","","","","","","","","","","","5.55508499795313","5.38917129044697","5.20189429923664","4.7362423550462","4.72207071762139","4.56012793546935","4.51431008478668","4.42043143987263","4.34951454683742","4.15255177494944","4.11501635279188","3.90134118178299","3.89927947694359","3.79474486488497","4.47930518331566","4.89935467103046","4.77351046696752","4.78295037885979","4.8449521871597","4.64832849889283","4.46483966738084","4.47148678409698","4.62449942994057","2.0810971459121","2.56818721203366","3.52807337079697","4.18738403317536","4.45645791569372","5.21087109308556","6.21310246193526","6.93538508484948","7.7861255039941","8.26962137088276","8.66987311553964","8.88891472006073","10.4688250741957","10.5375325467038","11.4423910661222","12.0730424843672","","","","","","","","","",
"Costa Rica","CRI","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","144.349439180312","144.163565522231","144.346844720088","144.603636214622","146.287862003624","145.486321653214","145.321961663402","145.546683546102","148.680325657453","148.126920129754","147.691228914783","147.058324908482","147.903179912","146.915824290941","179.089788117253","189.534475061616","183.335739153775","183.114776959609","181.652761343616","170.311967202334","168.258822317147","167.999124262664","172.290350761866","75.1777614086434","85.8557825918911","107.670095937319","127.702650859749","132.900042316027","158.839335920762","183.351760202941","202.298941078483","221.804914457381","228.854328779946","236.647654637901","238.441581799741","254.901234201561","247.079848142093","257.98358169411","261.712171150621","","","","","","","","","",
"Costa Rica","CRI","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","86.7580065882619","86.8317047854863","86.9766339241578","87.8774010887707","87.7376620138958","87.8678393864552","87.7402485832779","87.7149777820309","87.8009949098592","88.053780965488","87.8747481290056","88.2692159657591","88.0744304819731","88.1126307229139","87.3889149339881","86.4431051594105","86.2300086922584","85.7332183452376","85.1580669870241","84.9616469389836","85.0468685653789","84.7364554876347","84.1657043271765","86.0219822703238","84.1543545829322","81.480601012578","80.3560817759728","79.3076051966313","78.3902697176727","76.3580605287469","74.9055695446929","73.1058131965004","71.5550006434292","70.3671315832206","69.2472071555225","71.2662229118197","69.8211691497063","67.3623657089541","65.0354664278532","","","","","","","","","",
"Costa Rica","CRI","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","2254.41547699665","2322.80020203463","2413.50591709806","2683.01129586159","2718.07767412569","2803.33554778547","2824.48143824373","2888.09458695337","3001.3189692027","3140.99283695421","3153.89501014851","3327.24630737812","3340.74241516867","3411.33336601604","3493.94864132474","3344.10338895489","3311.8273208427","3282.28769102559","3192.84843715789","3112.9437668562","3205.01675594687","3183.65031641702","3135.67748041329","3107.4666897314","2813.32215088472","2486.63312976196","2450.61942592184","2365.10347141342","2389.51571861502","2253.36454523359","2184.9280486061","2082.57992169135","1980.22024330632","1920.69900341664","1857.52863306403","1735.23275519073","1637.13884575465","1518.77210598379","1409.79981994314","","","","","","","","","",
"Costa Rica","CRI","HFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.HFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","25.2","","","","","61.5","","","83.2","","98","","","","","","","",
"Costa Rica","CRI","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69226388820902","17.8114450321318","16.990399512619","21.6843722377645","17.0013900112405","15.2843052554172","15.4858648328878","23.0579506755312","20.3026565255817","14.6324750148381","27.0375782264885","16.3418658398107","21.2019993114514","23.0152314393861","17.4713656085634","24.6845549441859","31.4673996408815","25.7483083749175","28.7878241652956","35.9652970335025","39.5739508811798","42.8256790099776","","","","","",
"Costa Rica","CRI","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","5198.3474","5259.1809","5580.3181","6195.3052","6211.1368","6490.8211","6584.7792","7321.252","7692.1463","7907.6855","7667.4913","7701.5696","7456.0107","7604.0285","7852.4839","7763.4489","7863.5363","7891.3351","8134.208","8421.8578","8593.78662","8911.0919","10124.4642","10053.9053","10457.2953","10054.8498","9907.2872","9924.6088","10575.3377","10338.5536","9851.2703","10917.3384","9998.1717","10415.8412","10571.6665","10095.2385","10715.1246","11298.0278","10806.5413","11067.7508013063","11684.5675043084","11994.6875158322","12274.1340926836","","","","","",
"Costa Rica","CRI","Other greenhouse gas emissions (% change from 1990)","EN.ATM.GHGO.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0711907096099029","0.286912557911445","1.28928174873053","3.13654068143878","6.66108072896376","11.9603891692137","18.4095475540419","186.462616628525","495.922232148692","5.48623404645634","2797.92182120228","255.45361330346","742.252586037507","470.42555946448","229.457005860729","434.430256851469","475.424907049618","261.702797784885","625.155367224639","838.300051843116","838.300051843293","838.300051843268","","","","","",
"Costa Rica","CRI","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-6.82121026329696E-13","2.00000000000023","4.00000000000045","5.99999999999955","8.00000000000023","10.0000000000002","12.0000000000007","14.0000000000005","16.0000000000002","18","20.0000000000002","21.9999999999998","23.9999999999995","26.0000000000005","27.9999999999998","29.9999999999998","31.9999999999998","34","35.9999999999993","38","40.0052200000007","40.0336999999997","40.1200000000008","40.5210000000002","41.2599999999998","42.6700000000003","44.7900000000009","47.3699999999999","114.6","238.399999999999","42.2000000000005","1159.32","142.200000000001","336.945","228.2","131.8","213.799999999999","230.199999999999","144.700000000001","290.10000000003","375.368999999959","375.36900000003","375.36900000002","","","","","",
"Costa Rica","CRI","CO2 emissions from solid fuel consumption (% of total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.03691915977085","3.18840579710145","5.75539568345324","4.44444444444444","1.86865990389749","2.06611570247934","3.6568848758465","3.6084799278304","3.20185614849188","3.05232558139535","2.936996684036","2.97450424929178","3.04054054054054","2.9773156899811","","","",
"Costa Rica","CRI","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.344","201.685","381.368","308.028","128.345","146.68","297.027","293.36","253.023","231.021","227.354","231.021","231.021","231.021","","","",
"Costa Rica","CRI","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.122593234832482","0.134941138646345","0.140415340528504","0.13670170408619","0.174400836594574","0.15467578126863","0.149100258035745","0.148329593954118","0.147852476945808","0.147736854576568","0.141188826317746","0.143554347141457","0.152603190618619","0.153332349549027","0.153709555054219","0.146650334054237","0.141352342009307","0.14951095050226","0.142997155870751","0.140360403052554","0.128090484824275","0.125597655270169","0.120246026954985","0.115024513568619","0.113477983744975","","","",
"Costa Rica","CRI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189675023656125","0.202054176915942","0.205565017116171","0.195477414961414","0.244188850551919","0.21214596369564","0.20083253529603","0.196432529369092","0.193698558828941","0.190629834214142","0.178127369466235","0.177076374873569","0.18539225283202","0.182636213534496","0.178185892861333","0.164703030862042","0.154020921169883","0.158687528807339","0.148853996624614","0.145008007144696","0.13073507615603","0.125597655270169","0.118071096569518","0.111148962826017","0.107721294160968","","","",
"Costa Rica","CRI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.368614595210946","0.355577071560738","0.383956274845821","0.405108756424679","0.438978530826439","0.532879849976818","0.605142779197971","0.517146296416496","0.594069160309102","0.638249446285987","0.676331870454646","0.805505278240165","0.905898056955966","1.0252752984728","0.932175715445008","0.972082194824371","0.969800562120235","1.18428291567111","1.28967360558903","1.20094949765849","1.03135382181467","0.917448919759312","0.82760173062644","0.812708451579772","0.752761975516029","0.830041245564023","0.930828286896115","0.960091023953324","0.998769594203814","0.985088217611723","0.954653350538357","1.05079937990628","1.16399618599242","1.18318505455246","1.53822412419104","1.38599019176138","1.32029992782337","1.35419288706053","1.41136808062276","1.43489204081458","1.3947039862762","1.44136806513614","1.55679483481509","1.60599020206395","1.65525844284193","1.61688985063236","1.64763318924042","1.85889978850977","1.83535936722543","1.76067779450536","1.66517530273163","1.68266074321907","1.66878006206111","1.61440217270054","1.63095106225335","","","",
"Costa Rica","CRI","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","100","100","100","100","97.8260869565217","93.0735930735931","94.0959409594096","93.7238493723849","93.6395759717314","92.9712460063898","92.6686217008798","93.0455635491607","92.5155925155925","93.3691756272402","92.3076923076923","91.9064748201439","91.3884007029877","92.2861150070126","91.5934755332497","90.5511811023622","88.8392857142857","89.7394136807818","89.8066783831283","90.9407665505226","88.2783882783883","89.4822006472492","89.4514767932489","89.4946808510638","90.5236907730673","89.7657213316893","89.5781637717122","89.5604395604396","90.8123791102515","89.1465677179963","91.0925539318024","91.1077618688772","91.2741312741313","90.5882352941177","89.7931034482759","90.0398406374502","90.4219691895512","87.5875238701464","87.3623188405797","85.7775318206973","84.7619047619048","83.6091831286706","88.1198347107438","82.2121896162528","83.4912043301759","83.5266821345708","88.5658914728682","88.0625296068214","88.0547686496695","87.3069498069498","87.3818525519849","","","",
"Costa Rica","CRI","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","491.378","491.378","550.05","601.388","660.06","788.405","935.085","821.408","971.755","1067.097","1158.772","1422.796","1631.815","1910.507","1760.16","1873.837","1906.84","2412.886","2676.91","2530.23","2189.199","2020.517","1873.837","1914.174","1767.494","2027.851","2332.212","2467.891","2662.242","2669.576","2647.574","2988.605","3443.313","3523.987","4800.103","4433.403","4334.394","4517.744","4774.434","4972.452","4950.45","5045.792","5526.169","5683.85","5874.534","5742.522","6255.902","6677.607","6787.617","6600.6","6703.276","6816.953","6838.955","6633.603","6780.283","","","",
"Costa Rica","CRI","CO2 emissions (kt)","EN.ATM.CO2E.KT","491.378","491.378","550.05","601.388","674.728","847.077","993.757","876.413","1037.761","1147.771","1250.447","1529.139","1763.827","2046.186","1906.84","2038.852","2086.523","2614.571","2922.599","2794.254","2464.224","2251.538","2086.523","2104.858","2002.182","2266.206","2607.237","2757.584","2940.934","2973.937","2955.602","3336.97","3791.678","3953.026","5269.479","4866.109","4748.765","4987.12","5317.15","5522.502","5474.831","5760.857","6325.575","6626.269","6930.63","6868.291","7099.312","8122.405","8129.739","7902.385","7568.688","7741.037","7766.706","7598.024","7759.372","","","",
"Costa Rica","CRI","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.129042734794811","0.130288212511975","0.134856476729445","0.140710490112932","0.151581126062355","0.173268579788079","0.188440217606872","0.15730125519502","0.171850764955108","0.180026754588636","0.182442479992717","0.208941065639547","0.222788976127474","0.239955752528587","0.211866873494178","0.221875046525468","0.215189550390269","0.247601184595453","0.260447553619967","0.237290033744292","0.207701950381491","0.194166675258046","0.194075740286554","0.19033196085871","0.170475113728864","0.190966598916797","0.207689555109966","0.205534618651803","0.2111363570913","0.203211678850553","0.194368887229456","0.213946218125378","0.222625445243894","0.216737556047939","0.276508704473732","0.245235061523679","0.236395191624016","0.235173320611491","0.234416862050705","0.234233545318108","0.223851790012006","0.227602271438253","0.241949014468346","0.243105079973188","0.243703131035315","0.232510890840754","0.224111040557574","0.237046335529462","0.226718856889244","0.222538343079715","0.203084656620703","0.199132329992352","0.190647440578108","0.182368845532073","0.179916856388466","","","",
"Costa Rica","CRI","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Costa Rica","CRI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Costa Rica","CRI","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.89246831424742","2.04402619947666","2.17910950041587","2.07603927712496","2.04893069006443","2.07912547157215","2.23799288860585","2.31187730734943","2.13963977071027","1.96083305549433","1.90800867084842","1.81340120440148","1.85956796803978","1.63056751133027","1.79301641655597","1.96776465047616","1.95310979436133","2.03329254212211","1.84693181733495","1.76197916697716","1.8748244267604","1.64991862843218","1.68576706801277","2.28083193238028","2.06405861354019","2.00575145697664","2.08000246908328","2.23048007453461","2.10079874070047","1.90522740939538","1.99285687846731","2.07995200597656","2.03000865766915","1.79224702521796","1.77671208886495","1.69730122078865","1.80159509294986","1.77278549522706","1.73263567924254","1.62904218314857","1.66295316384941","1.64119849427492","1.56888796383021","1.58169472329619","","","",
"Costa Rica","CRI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","425.637392275438","443.192977266097","470.501963429159","449.016415882048","474.433908154211","466.446385935002","529.171885085325","557.846907138703","561.285836101197","525.977374221009","480.841064182038","456.380931377838","437.041541663288","461.656429608302","462.930086919322","473.038422898222","491.570431280989","491.208015331339","533.364690762201","541.807399559754","560.478818660375","705.487025804721","701.867462595076","674.413621781305","671.487806920453","658.256995517042","651.053499786164","632.76426305545","683.022134874347","732.040689420277","723.267225413944","748.476325579518","791.124804318789","923.566014925109","910.046068108481","970.737055426646","1031.80775512997","1035.296922367","1016.18465762813","1022.18059173472","1011.85095274965","1016.80574767915","1029.01049018135","1031.1414954047","","","",
"Costa Rica","CRI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","604.732505952506","650.728692872492","674.936602558546","717.644873336658","729.948932181498","765.513500599815","797.200738316593","849.456833030765","858.295683507657","931.649723141828","963.682023235127","934.487507377533","919.715976879684","991.435009122932","1009.8039251595","1080.69087100043","1149.98515081239","1148.89947791807","1083.81873860326","1080.10510352891","1131.10737364236","1417.97335720465","1345.4039564155","1279.74218332657","1293.96062463293","1262.25695992918","1373.16796665513","1326.12300401367","1449.05206220349","1521.10220426077","1499.70051025846","1572.89665987728","1658.76105285277","1694.75414362134","1736.41150881118","1838.33341765701","1900.68861914342","1903.3716611416","1858.40268273049","1901.3130104196","1898.71739303385","1956.97491385056","1954.57208172444","1957.93024807807","","","",
"Costa Rica","CRI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","30.7745048656395","30.6318792747399","28.6610983374885","29.1161993643978","27.7009610272933","28.1427680313445","25.2358623806565","24.4114108341699","24.4057564401591","25.0177644556517","27.2403787648956","27.9952512269547","29.599251528615","29.8927034257536","28.5602500816911","27.3967640119731","25.996002532768","26.2113952668367","23.0820442627145","23.3115122928904","22.8404210611478","15.2625647273835","15.0585387612999","15.5466400500015","15.8309240463805","16.0392029985124","10.8680954817861","7.57314086109959","6.88848709450034","8.63012878690861","8.37646799986024","8.73391924009244","9.18573794528329","12.9144356124609","16.5299913522177","16.8724744220607","18.5930780675939","18.2922664819829","16.797503301977","17.2512110702811","15.7721148512759","13.4252244873464","13.926820424635","13.4131433569662","","","",
"Costa Rica","CRI","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5770058636969","71.9753469819662","85.1044033983254","81.0916921323762","76.4636947241301","74.9376884231677","74.336357835926","71.3122201338019","66.2872888369817","70.324135155997","74.1060230508402","72.03444898254","73.3686114776334","75.5328549805707","85.7635989299669","82.5402916844702","83.2806459325044","82.9880982066044","80.6624130532132","81.0097614484748","78.6293235063471","75.5268747193312","73.2672052615485","73.3159513110191","71.7445547953091","","","",
"Costa Rica","CRI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","58.2839632530665","58.4251342537761","60.9804462402063","59.1986491003256","61.1069852604964","59.440112081215","64.9220297432263","65.5339049350284","64.9063590684454","60.4746630721328","56.1067958367725","54.970785138009","52.9410101713303","52.0795175522536","53.0885579397851","53.3323672766409","54.6952533263829","54.5478743630694","58.3795593601804","58.5136336294803","59.3979720026698","58.7644140811975","58.5704038735286","57.9366515288712","59.284110922214","57.2556549446818","58.9186249374909","63.7287691931444","61.0056897483721","59.0271591155853","57.2119444310877","55.0019531686709","56.5946562635755","47.9928657985015","46.8910278547576","47.7202079228136","49.0638915530209","48.9982241047255","48.0706237184558","47.5159042094903","48.264809793525","47.8848298663367","48.9664740562337","49.4765614027506","","","",
"Costa Rica","CRI","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","10.9414081209089","10.9428705856176","10.3584554223052","11.6851515352766","11.1920537122104","12.4172195329019","9.84210787611725","10.0546842308018","10.6878844913955","14.5075724722154","16.6527406558727","17.8410986143908","21.167463404679","21.0394126581454","18.7526455664855","18.7645946260078","18.273326467851","18.1110212321711","17.7746422192468","17.3391127991401","17.6649714251041","25.8794656455333","26.6387825370521","27.0787921389653","24.7791769740035","26.2547231892224","30.6939166709417","28.6691872296138","32.5213417869926","33.7643166164622","35.1583480152057","37.4489841550014","34.4277452255681","39.6220228259279","36.5545610907743","35.2243021622844","32.032103258502","32.8407608088872","35.0998398563092","35.1792483023923","36.0314535314116","38.6590306947644","37.0232437513112","36.7526728421624","","","",
"Costa Rica","CRI","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","58.2840870134515","58.4252501396425","60.9804462402063","59.1986491003256","61.1069852604964","59.4400124357536","64.9220297432263","65.5339049350283","64.9063590684454","60.4746630721328","56.1068805792317","54.1636501586546","49.233285066706","48.8282073938945","52.628951338983","53.8386413620192","55.730670999381","55.6775835009921","59.1433135180387","59.3493749079695","59.4946075137481","58.8579696270832","58.3026787016481","57.3745678110332","59.3898989796161","57.7060738122652","58.4379878472722","63.7576719092866","60.5901711185071","57.6055545966291","56.465183984934","53.8170966049062","56.3865168291486","47.4635415616112","46.915447557008","47.9032234156549","49.374818673904","48.86697270913","48.1026568417138","47.5695406273266","48.1964316173125","47.9157448178892","49.0499358240538","49.8341838008713","","","",
"Costa Rica","CRI","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.372564435426","13.8936461153922","11.750273312176","12.3317194857344","13.0781020143985","13.3444201581596","13.4523674432259","14.0228420616231","15.085848547212","14.2198691499262","13.4941798092977","13.882246815581","13.6298068051193","13.2392718408066","11.6599584494651","12.1152952042226","12.0075917856168","12.0499206706778","12.3973479362723","12.3441913927377","12.7179016098145","13.240320133941","13.6486712770087","13.6395965968964","13.9383400294705","","","",
"Costa Rica","CRI","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2894632778408","9.27882044002662","8.02626172282888","8.62384571816408","9.34044256003134","9.72942674743244","9.98718386948672","10.5888901179652","11.5152125447892","11.0203040849344","10.6958712470995","11.2542222523484","11.2191959167849","11.1150391172872","10.0582992089767","10.7873672971638","11.019939420545","11.3530981702864","11.9095592689912","11.9485517617909","12.4606358985428","13.240320133941","13.9000868286898","14.1151831194863","14.683213153127","","","",
"Costa Rica","CRI","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3807809003988","44.6894708365277","35.0278727137376","36.2591729778794","35.8015238825725","34.9735667623955","36.6542171344287","33.5639135254827","28.8905112182284","29.8904981839825","32.9478425050433","32.1090328243412","32.6526321246607","33.6598207455391","39.4966254293512","42.0605978082677","42.2648765916863","42.8433789950353","43.130205274035","42.2668095868799","42.3112526906227","40.5021237173534","38.6238545864882","38.0748418166082","37.8425411277646","38.7334138821774","","",
"Costa Rica","CRI","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","0.871080139372822","0.552486187845304","0.519673348181143","0.476839237057221","0.522534291312867","0.485731633272617","0.568181818181818","0.415584415584416","0.450676014021032","0.449236298292902","0.422832980972516","0.405844155844156","0.348432055749129","0.32605151613955","0.355113636363636","0.339097999321804","0.319182891797","0.313185092389602","0","0","0.25879917184265","9.87377850162867","9.87377850162867","9.87377850162867","9.93648842450318","11.3286130778842","11.2635893780075","12.6547201182339","14.713499514406","16.9966758202052","17.5982209043736","19.0431893687708","17.093787736482","18.088861838101","17.227602905569","17.9717143842704","17.2265193370166","14.8933924424741","17.561761546724","17.5310445580716","18.653376729048","20.7489679575388","21.3776257938447","24.0481550357248","24.3895671476138","","",
"Costa Rica","CRI","Electricity production from renewable sources, excluding hydroelectric (kWh)","EG.ELC.RNWX.KH","","","","","","","","","","","","10000000","7000000","7000000","7000000","8000000","8000000","10000000","8000000","9000000","10000000","10000000","10000000","10000000","10000000","10000000","10000000","10000000","10000000","0","0","10000000","485000000","485000000","485000000","485000000","544000000","632000000","685000000","909000000","1176000000","1187000000","1433000000","1274000000","1486000000","1423000000","1563000000","1559000000","1411000000","1635000000","1680000000","1834000000","2111000000","2188000000","2457000000","2637000000","","",
"Costa Rica","CRI","Renewable electricity output (% of total electricity output)","EG.ELC.RNEW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.520184544406","94.8757763975155","82.8379478827361","89.9226384364821","90.1465798045603","82.7494365908625","90.7122032486464","96.9524148993049","91.8529466100129","97.8471997410165","99.1472756178639","98.5174203113417","98.3787375415282","97.8934657185026","99.1965916007304","96.7191283292978","93.8714499252616","92.0220994475138","92.8541270846527","95.15574650913","93.3110716894501","91.2225386493084","91.8419500688028","88.314606741573","89.7915239307037","99.0011098779134","","",
